symbol,price,volume,timestamp
KO,29.580015182495117,0,1420156800
PEP,66.58294677734375,0,1420156800
KO,29.580015182495117,0,1420416000
PEP,66.08233642578125,0,1420416000
KO,29.804628372192383,0,1420502400
PEP,65.58177947998047,0,1420502400
KO,30.176666259765625,0,1420588800
PEP,67.49946594238281,0,1420588800
KO,30.54167938232422,0,1420675200
PEP,68.72622680664062,0,1420675200
KO,30.204742431640625,0,1420761600
PEP,68.26089477539062,0,1420761600
KO,29.93098258972168,0,1421020800
PEP,67.97888946533203,0,1421020800
KO,29.923969268798828,0,1421107200
PEP,67.9295654296875,0,1421107200
KO,29.874832153320312,0,1421193600
PEP,68.15513610839844,0,1421193600
KO,29.748470306396484,0,1421280000
PEP,68.15513610839844,0,1421280000
KO,29.853778839111328,0,1421366400
PEP,68.5922622680664,0,1421366400
KO,30.295991897583008,0,1421712000
PEP,68.74736785888672,0,1421712000
KO,30.43638801574707,0,1421798400
PEP,68.6698226928711,0,1421798400
KO,30.731201171875,0,1421884800
PEP,69.72734832763672,0,1421884800
KO,30.401296615600586,0,1421971200
PEP,69.46648406982422,0,1421971200
KO,30.183692932128906,0,1422230400
PEP,69.57929229736328,0,1422230400
KO,29.75550651550293,0,1422316800
PEP,68.19039916992188,0,1422316800
KO,29.425588607788086,0,1422403200
PEP,67.4853744506836,0,1422403200
KO,29.551937103271484,0,1422489600
PEP,67.70389556884766,0,1422489600
KO,28.899127960205078,0,1422576000
PEP,66.11761474609375,0,1422576000
KO,29.193946838378906,0,1422835200
PEP,67.21041870117188,0,1422835200
KO,29.22201919555664,0,1422921600
PEP,67.82379150390625,0,1422921600
KO,29.25712013244629,0,1423008000
PEP,68.10580444335938,0,1423008000
KO,29.334327697753906,0,1423094400
PEP,68.11284637451172,0,1423094400
KO,29.095672607421875,0,1423180800
PEP,68.18334197998047,0,1423180800
KO,28.94124984741211,0,1423440000
PEP,67.6615982055664,0,1423440000
KO,29.762514114379883,0,1423526400
PEP,69.08578491210938,0,1423526400
KO,29.741464614868164,0,1423612800
PEP,70.78490447998047,0,1423612800
KO,29.601070404052734,0,1423699200
PEP,70.69325256347656,0,1423699200
KO,29.474733352661133,0,1423785600
PEP,69.88951873779297,0,1423785600
KO,29.348377227783203,0,1424131200
PEP,69.34664916992188,0,1424131200
KO,29.292217254638672,0,1424217600
PEP,70.03052520751953,0,1424217600
KO,29.5589542388916,0,1424304000
PEP,69.60044860839844,0,1424304000
KO,29.460683822631836,0,1424390400
PEP,69.84015655517578,0,1424390400
KO,29.376449584960938,0,1424649600
PEP,70.11511993408203,0,1424649600
KO,29.572999954223633,0,1424736000
PEP,70.2068099975586,0,1424736000
KO,29.516834259033203,0,1424822400
PEP,70.15036010742188,0,1424822400
KO,29.804628372192383,0,1424908800
PEP,69.84722900390625,0,1424908800
KO,30.394277572631836,0,1424995200
PEP,69.78378295898438,0,1424995200
KO,30.32407569885254,0,1425254400
PEP,69.79786682128906,0,1425254400
KO,30.148591995239258,0,1425340800
PEP,69.37483978271484,0,1425340800
KO,29.832719802856445,0,1425427200
PEP,69.1015853881836,0,1425427200
KO,29.762514114379883,0,1425513600
PEP,69.00933837890625,0,1425513600
KO,29.144811630249023,0,1425600000
PEP,68.25695037841797,0,1425600000
KO,29.053560256958008,0,1425859200
PEP,68.16471099853516,0,1425859200
KO,28.562192916870117,0,1425945600
PEP,67.02201843261719,0,1425945600
KO,28.148042678833008,0,1426032000
PEP,66.45420837402344,0,1426032000
KO,28.714265823364258,0,1426118400
PEP,67.93051147460938,0,1426118400
KO,28.247135162353516,0,1426204800
PEP,66.9439468383789,0,1426204800
KO,28.516094207763672,0,1426464000
PEP,67.74596405029297,0,1426464000
KO,28.671794891357422,0,1426550400
PEP,66.80907440185547,0,1426550400
KO,28.735490798950195,0,1426636800
PEP,67.17106628417969,0,1426636800
KO,28.324993133544922,0,1426723200
PEP,66.78782653808594,0,1426723200
KO,28.770896911621094,0,1426809600
PEP,67.66787719726562,0,1426809600
KO,28.749649047851562,0,1427068800
PEP,68.02986145019531,0,1427068800
KO,28.64350128173828,0,1427155200
PEP,68.03694152832031,0,1427155200
KO,28.629329681396484,0,1427241600
PEP,67.61111450195312,0,1427241600
KO,28.558547973632812,0,1427328000
PEP,67.87371826171875,0,1427328000
KO,28.36745262145996,0,1427414400
PEP,68.100830078125,0,1427414400
KO,28.671794891357422,0,1427673600
PEP,68.50540161132812,0,1427673600
KO,28.700111389160156,0,1427760000
PEP,67.86660766601562,0,1427760000
KO,28.792112350463867,0,1427846400
PEP,67.4904556274414,0,1427846400
KO,28.792112350463867,0,1427932800
PEP,67.91631317138672,0,1427932800
KO,29.1389217376709,0,1428278400
PEP,68.47700500488281,0,1428278400
KO,29.025672912597656,0,1428364800
PEP,68.28539276123047,0,1428364800
KO,28.940750122070312,0,1428451200
PEP,68.15760803222656,0,1428451200
KO,29.053993225097656,0,1428537600
PEP,68.38475799560547,0,1428537600
KO,28.933671951293945,0,1428624000
PEP,68.27828216552734,0,1428624000
KO,28.806270599365234,0,1428883200
PEP,67.802734375,0,1428883200
KO,28.671794891357422,0,1428969600
PEP,68.4841079711914,0,1428969600
KO,28.593944549560547,0,1429056000
PEP,68.5834732055664,0,1429056000
KO,28.735490798950195,0,1429142400
PEP,68.4557113647461,0,1429142400
KO,28.52315902709961,0,1429228800
PEP,68.00148010253906,0,1429228800
KO,28.777965545654297,0,1429488000
PEP,68.49119567871094,0,1429488000
KO,28.86290168762207,0,1429574400
PEP,68.68994903564453,0,1429574400
KO,29.23802375793457,0,1429660800
PEP,69.04480743408203,0,1429660800
KO,28.983213424682617,0,1429747200
PEP,67.9447021484375,0,1429747200
KO,28.940750122070312,0,1429833600
PEP,67.54722595214844,0,1429833600
KO,28.898290634155273,0,1430092800
PEP,67.06461334228516,0,1430092800
KO,28.85582160949707,0,1430179200
PEP,67.01493072509766,0,1430179200
KO,28.65764045715332,0,1430265600
PEP,66.98652648925781,0,1430265600
KO,28.707195281982422,0,1430352000
PEP,67.51174926757812,0,1430352000
KO,28.95492172241211,0,1430438400
PEP,67.82403564453125,0,1430438400
KO,28.99028778076172,0,1430697600
PEP,68.100830078125,0,1430697600
KO,28.841659545898438,0,1430784000
PEP,67.72467041015625,0,1430784000
KO,28.777965545654297,0,1430870400
PEP,67.76725006103516,0,1430870400
KO,28.806270599365234,0,1430956800
PEP,67.5330581665039,0,1430956800
KO,29.00444793701172,0,1431043200
PEP,68.52667236328125,0,1431043200
KO,28.97612762451172,0,1431302400
PEP,68.38475799560547,0,1431302400
KO,28.799198150634766,0,1431388800
PEP,68.27828216552734,0,1431388800
KO,29.053993225097656,0,1431475200
PEP,68.42732238769531,0,1431475200
KO,29.372486114501953,0,1431561600
PEP,69.55583190917969,0,1431561600
KO,29.38665199279785,0,1431648000
PEP,69.71197509765625,0,1431648000
KO,29.24508285522461,0,1431907200
PEP,69.59131622314453,0,1431907200
KO,29.23802375793457,0,1431993600
PEP,69.52034759521484,0,1431993600
KO,29.266315460205078,0,1432080000
PEP,69.3357925415039,0,1432080000
KO,29.1813907623291,0,1432166400
PEP,68.98802185058594,0,1432166400
KO,29.167236328125,0,1432252800
PEP,68.32086944580078,0,1432252800
KO,29.01152992248535,0,1432598400
PEP,67.98729705810547,0,1432598400
KO,29.103527069091797,0,1432684800
PEP,68.40602111816406,0,1432684800
KO,29.11769676208496,0,1432771200
PEP,68.888671875,0,1432771200
KO,28.99028778076172,0,1432857600
PEP,68.44152069091797,0,1432857600
KO,28.97612762451172,0,1433116800
PEP,68.11499786376953,0,1433116800
KO,29.01152992248535,0,1433203200
PEP,68.17181396484375,0,1433203200
KO,28.926597595214844,0,1433289600
PEP,68.13823699951172,0,1433289600
KO,28.728416442871094,0,1433376000
PEP,67.30880737304688,0,1433376000
KO,28.381607055664062,0,1433462400
PEP,66.52947235107422,0,1433462400
KO,28.424074172973633,0,1433721600
PEP,66.37933349609375,0,1433721600
KO,28.45237922668457,0,1433808000
PEP,66.54377746582031,0,1433808000
KO,28.544401168823242,0,1433894400
PEP,66.98706817626953,0,1433894400
KO,28.615760803222656,0,1433980800
PEP,67.27306365966797,0,1433980800
KO,28.51585578918457,0,1434067200
PEP,67.0228500366211,0,1434067200
KO,28.251808166503906,0,1434326400
PEP,66.2363510131836,0,1434326400
KO,28.60148811340332,0,1434412800
PEP,66.88700103759766,0,1434412800
KO,28.73707389831543,0,1434499200
PEP,67.2444839477539,0,1434499200
KO,29.008237838745117,0,1434585600
PEP,68.08816528320312,0,1434585600
KO,28.829845428466797,0,1434672000
PEP,67.8236312866211,0,1434672000
KO,28.886934280395508,0,1434931200
PEP,68.35269165039062,0,1434931200
KO,28.815576553344727,0,1435017600
PEP,68.35269165039062,0,1435017600
KO,28.679981231689453,0,1435104000
PEP,68.13105773925781,0,1435104000
KO,28.558671951293945,0,1435190400
PEP,67.80216217041016,0,1435190400
KO,28.544404983520508,0,1435276800
PEP,67.85935974121094,0,1435276800
KO,28.116233825683594,0,1435536000
PEP,66.98706817626953,0,1435536000
KO,27.994911193847656,0,1435622400
PEP,66.7368392944336,0,1435622400
KO,28.18759536743164,0,1435708800
PEP,67.58051300048828,0,1435708800
KO,28.180456161499023,0,1435795200
PEP,67.68062591552734,0,1435795200
KO,28.130502700805664,0,1436140800
PEP,67.49473571777344,0,1436140800
KO,28.72279167175293,0,1436227200
PEP,68.92469787597656,0,1436227200
KO,28.444496154785156,0,1436313600
PEP,68.35983276367188,0,1436313600
KO,28.487314224243164,0,1436400000
PEP,67.63056182861328,0,1436400000
KO,28.82270622253418,0,1436486400
PEP,68.31695556640625,0,1436486400
KO,29.015377044677734,0,1436745600
PEP,69.510986328125,0,1436745600
KO,29.379323959350586,0,1436832000
PEP,69.4466323852539,0,1436832000
KO,29.350780487060547,0,1436918400
PEP,68.88894653320312,0,1436918400
KO,29.60053062438965,0,1437004800
PEP,69.28218841552734,0,1437004800
KO,29.436418533325195,0,1437091200
PEP,69.1963882446289,0,1437091200
KO,29.5291748046875,0,1437350400
PEP,69.5753173828125,0,1437350400
KO,29.393596649169922,0,1437436800
PEP,69.30362701416016,0,1437436800
KO,29.186643600463867,0,1437523200
PEP,69.47523498535156,0,1437523200
KO,29.14383316040039,0,1437609600
PEP,69.2607192993164,0,1437609600
KO,28.8583927154541,0,1437696000
PEP,68.76739501953125,0,1437696000
KO,28.929744720458984,0,1437955200
PEP,68.39562225341797,0,1437955200
KO,28.936885833740234,0,1438041600
PEP,68.71735382080078,0,1438041600
KO,28.965421676635742,0,1438128000
PEP,69.01763916015625,0,1438128000
KO,28.94402313232422,0,1438214400
PEP,69.08914184570312,0,1438214400
KO,29.315099716186523,0,1438300800
PEP,68.88894653320312,0,1438300800
KO,29.64335060119629,0,1438560000
PEP,69.6754379272461,0,1438560000
KO,29.864582061767578,0,1438646400
PEP,69.93281555175781,0,1438646400
KO,30.057247161865234,0,1438732800
PEP,70.91950225830078,0,1438732800
KO,29.914520263671875,0,1438819200
PEP,70.89089965820312,0,1438819200
KO,29.8074951171875,0,1438905600
PEP,70.85517120361328,0,1438905600
KO,29.743263244628906,0,1439164800
PEP,70.84800720214844,0,1439164800
KO,29.60053062438965,0,1439251200
PEP,70.51197052001953,0,1439251200
KO,29.443540573120117,0,1439337600
PEP,70.34036254882812,0,1439337600
KO,29.32935905456543,0,1439424000
PEP,70.63351440429688,0,1439424000
KO,29.436418533325195,0,1439510400
PEP,70.9481201171875,0,1439510400
KO,29.50777244567871,0,1439769600
PEP,71.39855194091797,0,1439769600
KO,29.47208595275879,0,1439856000
PEP,71.33419799804688,0,1439856000
KO,29.101009368896484,0,1439942400
PEP,70.77649688720703,0,1439942400
KO,28.936885833740234,0,1440028800
PEP,70.05437469482422,0,1440028800
KO,28.208995819091797,0,1440115200
PEP,68.81744384765625,0,1440115200
KO,27.388347625732422,0,1440374400
PEP,65.6572036743164,0,1440374400
KO,27.110044479370117,0,1440460800
PEP,64.09139251708984,0,1440460800
KO,27.63810920715332,0,1440547200
PEP,66.1291275024414,0,1440547200
KO,28.023462295532227,0,1440633600
PEP,66.92273712158203,0,1440633600
KO,28.15190887451172,0,1440720000
PEP,66.87268829345703,0,1440720000
KO,28.059146881103516,0,1440979200
PEP,66.4437026977539,0,1440979200
KO,27.652387619018555,0,1441065600
PEP,65.29969024658203,0,1441065600
KO,27.75942039489746,0,1441152000
PEP,66.02962493896484,0,1441152000
KO,27.94496726989746,0,1441238400
PEP,66.38264465332031,0,1441238400
KO,27.488252639770508,0,1441324800
PEP,65.51081085205078,0,1441324800
KO,27.75942039489746,0,1441670400
PEP,66.55561828613281,0,1441670400
KO,27.331253051757812,0,1441756800
PEP,65.44596862792969,0,1441756800
KO,27.416889190673828,0,1441843200
PEP,65.61167907714844,0,1441843200
KO,27.44568634033203,0,1441929600
PEP,66.01518249511719,0,1441929600
KO,27.424091339111328,0,1442188800
PEP,65.71257781982422,0,1442188800
KO,27.712003707885742,0,1442275200
PEP,66.33226013183594,0,1442275200
KO,28.179872512817383,0,1442361600
PEP,67.0599594116211,0,1442361600
KO,28.345417022705078,0,1442448000
PEP,67.276123046875,0,1442448000
KO,28.05750846862793,0,1442534400
PEP,67.04557037353516,0,1442534400
KO,28.20866584777832,0,1442793600
PEP,67.5211181640625,0,1442793600
KO,27.920745849609375,0,1442880000
PEP,66.55561828613281,0,1442880000
KO,27.89916229248047,0,1442966400
PEP,66.57721710205078,0,1442966400
KO,28.179872512817383,0,1443052800
PEP,66.62764739990234,0,1443052800
KO,28.518173217773438,0,1443139200
PEP,67.34817504882812,0,1443139200
KO,28.453393936157227,0,1443398400
PEP,66.62764739990234,0,1443398400
KO,28.546960830688477,0,1443484800
PEP,67.0383529663086,0,1443484800
KO,28.878074645996094,0,1443571200
PEP,67.94624328613281,0,1443571200
KO,28.647737503051758,0,1443657600
PEP,67.62199401855469,0,1443657600
KO,29.072410583496094,0,1443744000
PEP,67.84536743164062,0,1443744000
KO,29.518686294555664,0,1444003200
PEP,69.03423309326172,0,1444003200
KO,29.482694625854492,0,1444089600
PEP,69.94208526611328,0,1444089600
KO,29.885786056518555,0,1444176000
PEP,70.98688507080078,0,1444176000
KO,30.21689224243164,0,1444262400
PEP,71.31110382080078,0,1444262400
KO,30.24567413330078,0,1444348800
PEP,71.67139434814453,0,1444348800
KO,30.23127555847168,0,1444608000
PEP,71.43358612060547,0,1444608000
KO,29.9793643951416,0,1444694400
PEP,70.55455017089844,0,1444694400
KO,30.000953674316406,0,1444780800
PEP,70.24472045898438,0,1444780800
KO,30.173696517944336,0,1444867200
PEP,70.81394958496094,0,1444867200
KO,30.24567413330078,0,1444953600
PEP,71.83708953857422,0,1444953600
KO,30.22408676147461,0,1445212800
PEP,72.18295288085938,0,1445212800
KO,30.440017700195312,0,1445299200
PEP,72.247802734375,0,1445299200
KO,30.368032455444336,0,1445385600
PEP,72.23338317871094,0,1445385600
KO,31.123821258544922,0,1445472000
PEP,74.27250671386719,0,1445472000
KO,30.79991912841797,0,1445558400
PEP,73.80418395996094,0,1445558400
KO,30.655960083007812,0,1445817600
PEP,73.88339233398438,0,1445817600
KO,30.670358657836914,0,1445904000
PEP,74.17161560058594,0,1445904000
KO,30.7567195892334,0,1445990400
PEP,74.02752685546875,0,1445990400
KO,30.79991912841797,0,1446076800
PEP,74.07074737548828,0,1446076800
KO,30.483211517333984,0,1446163200
PEP,73.63123321533203,0,1446163200
KO,30.40403175354004,0,1446422400
PEP,73.06202697753906,0,1446422400
KO,30.346439361572266,0,1446508800
PEP,72.7161636352539,0,1446508800
KO,30.209688186645508,0,1446595200
PEP,72.5,0,1446595200
KO,30.468812942504883,0,1446681600
PEP,72.49276733398438,0,1446681600
KO,30.202495574951172,0,1446768000
PEP,71.85149383544922,0,1446768000
KO,29.900169372558594,0,1447027200
PEP,71.24625396728516,0,1447027200
KO,30.06574058532715,0,1447113600
PEP,71.21024322509766,0,1447113600
KO,30.26007652282715,0,1447200000
PEP,71.64256286621094,0,1447200000
KO,29.92896842956543,0,1447286400
PEP,70.8788070678711,0,1447286400
KO,29.785015106201172,0,1447372800
PEP,70.6410140991211,0,1447372800
KO,30.202495574951172,0,1447632000
PEP,71.73623657226562,0,1447632000
KO,29.99374771118164,0,1447718400
PEP,71.21024322509766,0,1447718400
KO,30.432825088500977,0,1447804800
PEP,72.247802734375,0,1447804800
KO,31.030254364013672,0,1447891200
PEP,72.72335052490234,0,1447891200
KO,30.54079818725586,0,1447977600
PEP,72.12533569335938,0,1447977600
KO,30.92227554321289,0,1448236800
PEP,72.66569519042969,0,1448236800
KO,31.2101993560791,0,1448323200
PEP,72.5072021484375,0,1448323200
KO,31.2101993560791,0,1448409600
PEP,72.41353607177734,0,1448409600
KO,31.297237396240234,0,1448582400
PEP,72.58646392822266,0,1448582400
KO,30.912811279296875,0,1448841600
PEP,72.1685562133789,0,1448841600
KO,31.108657836914062,0,1448928000
PEP,72.81703186035156,0,1448928000
KO,31.021615982055664,0,1449014400
PEP,72.1806869506836,0,1449014400
KO,30.7967529296875,0,1449100800
PEP,71.89772033691406,0,1449100800
KO,31.398786544799805,0,1449187200
PEP,73.32713317871094,0,1449187200
KO,31.333492279052734,0,1449446400
PEP,73.04412078857422,0,1449446400
KO,31.195690155029297,0,1449532800
PEP,72.68134307861328,0,1449532800
KO,30.941823959350586,0,1449619200
PEP,71.9267349243164,0,1449619200
KO,31.014354705810547,0,1449705600
PEP,71.75984954833984,0,1449705600
KO,30.658958435058594,0,1449792000
PEP,70.94720458984375,0,1449792000
KO,30.789508819580078,0,1450051200
PEP,71.07054901123047,0,1450051200
KO,31.239219665527344,0,1450137600
PEP,72.11540222167969,0,1450137600
KO,31.797710418701172,0,1450224000
PEP,73.34162902832031,0,1450224000
KO,31.543842315673828,0,1450310400
PEP,72.70309448242188,0,1450310400
KO,30.825780868530273,0,1450396800
PEP,71.0342788696289,0,1450396800
KO,31.02886199951172,0,1450656000
PEP,71.55669403076172,0,1450656000
KO,31.398786544799805,0,1450742400
PEP,72.41287231445312,0,1450742400
KO,31.67439842224121,0,1450828800
PEP,73.02238464355469,0,1450828800
KO,31.58011817932129,0,1450915200
PEP,72.94978332519531,0,1450915200
KO,31.543842315673828,0,1451260800
PEP,73.0513916015625,0,1451260800
KO,31.70340919494629,0,1451347200
PEP,73.61009216308594,0,1451347200
KO,31.601869583129883,0,1451433600
PEP,73.39241027832031,0,1451433600
KO,31.15941619873047,0,1451520000
PEP,72.49996948242188,0,1451520000
KO,30.753250122070312,0,1451865600
PEP,71.66553497314453,0,1451865600
KO,30.862045288085938,0,1451952000
PEP,72.158935546875,0,1451952000
KO,30.695222854614258,0,1452038400
PEP,72.1806869506836,0,1452038400
KO,30.187498092651367,0,1452124800
PEP,70.79484558105469,0,1452124800
KO,30.107715606689453,0,1452211200
PEP,70.53363037109375,0,1452211200
KO,30.158496856689453,0,1452470400
PEP,70.70051574707031,0,1452470400
KO,30.550168991088867,0,1452556800
PEP,70.83111572265625,0,1452556800
KO,30.35433006286621,0,1452643200
PEP,70.01846313476562,0,1452643200
KO,30.37609100341797,0,1452729600
PEP,69.51781463623047,0,1452729600
KO,30.10047149658203,0,1452816000
